"url","name","topics","skills","type","description"
"https://www.coursera.org/specializations/advanced-system-security-design","Advanced System Security Design | Coursera","['Computer Science', 'Computer Security and Networks']","['DDoS attacks and defenses', 'Cloud Computing Security', 'Security and Privacy in Tor network', 'geolocation-based access control', 'Attribute-Based Access Control']","specialization","b'This specialization is intended for intermediate level learners with basic programming skills and basic cybersecurity knowledge. Through this course learner will learn about advanced secure software techniques such as those for cloud computing, TOR, web-based cryptography, and geo-location/context based access control. With these techniques, learners will be better prepared to implement new security and privacy preserving data security features, to perform secure system design and implementation, vulnerability analysis, and Securely Provision (SP), Operate and Maintain (OM), Oversee and Govern (OV), Protect and Defend (PR), Analyze (AN), Collect and Operate (CO), and investigate (IN) tasks.'"
"https://www.coursera.org/specializations/aerospace","Digitalisation in Aeronautics and Space | Coursera","['Physical Science and Engineering', 'Mechanical Engineering']","[]","specialization","b'View the Specialization trailer: https://youtu.be/nbbgAkJUbRo\\n\\nDigitalisation is changing our society and the working world, creating new processes and radically altering existing workflows. Aerospace is being impacted like every other scientific field and innovation without digitalisation is no longer conceivable. The three-part MOOC series \xc3\xa2\xc2\x80\xc2\x9cDigitalisation in Aeronautics and Space\xc3\xa2\xc2\x80\xc2\x9d is thus devoted to examining the transformations that have already occurred and forthcoming likely changes, posing the question: what will aerospace science be like in future and what will the influence of digitalisation be on research? An array of research fields are focused on in relation to this question, including artificial intelligence in earth observation, robots in production and digital avionics networks, among others.'"
"https://www.coursera.org/specializations/agile-development","Agile Development | Coursera","['Computer Science', 'Design and Product']","['hypothesis-driven development', 'Design Thinking', 'User Experience (UX)', 'agile', 'Lean Startup', 'agile user stories', 'User Experience Design (UXD)', 'Agile Software Development', 'Product Management', 'Software Development', 'Usability Testing', 'Continuous Delivery']","specialization","b""Beyond practices and beyond principles, you'll learn the applied skills that enable an agile team to succeed. While applying an evidence-based approach across the four courses, you'll practice what you've learned by creating an actionable, adaptive focus for a digital product team."""
"https://www.coursera.org/specializations/agile-leadership-change-management","Agile Leadership | Coursera","['Business', 'Leadership and Management']","['Agile Leadership', 'Agile Management', 'Scrum (Software Development)', 'Change Management', 'Project Management']","specialization","b'Constant fast change has become a reality of our time. Agile has become a popular leadership philosophy and a project management methodology for addressing this reality. While the theory is simple, it\xc3\xa2\xc2\x80\xc2\x99s much more challenging to become Agile in practice.\\n\\nTo bridge the gap between an easy theory and complex application, you will learn three critical success components for executing the complexity of Agile in practice: the neuroscience of change, social psychology, and change management.\\n\\nIn this specialization, you will learn how to become an agile leader, how to build agile teams by using Agile philosophy and Scrum tools, and how to approach transforming a traditional organization into agile.\\n\\nThis specialization will prepare you to build change-resiliency within yourself, your team, and your organization and implement Agile practices where appropriate to leverage its maximum benefits.'"
"https://www.coursera.org/specializations/ai-for-business-wharton","AI For Business | Coursera","['Business', 'Leadership and Management']","['Artificial Intelligence (AI)', 'Machine Learning', 'Management', 'Analytics', 'Fraud Prevention']","specialization","b'This specialization will provide learners with the fundamentals of using Big Data, Artificial Intelligence, and Machine Learning and the various areas in which you can deploy them to support your business. You\'ll cover ethics and risks of AI, designing governance frameworks to fairly apply AI, and also cover people management in the fair design of HR functions within Machine Learning. You\'ll also learn effective marketing strategies using data analytics, and how personalization can enhance and prolong the customer journey and lifecycle. Finally, you will hear from industry leaders who will provide you with insights into how AI and Big Data are revolutionizing the way we do business.\\n\\nBy the end of this specialization, you will be able to implement ethical AI strategies for people management and have a better understanding of the relationship between data analytics, artificial intelligence, and machine learning. You will leave this specialization with insight into how these tools can shape and influence how you manage your business.\\n\\nFor additional reading, Professor Hosanagar\'s book ""A Human\xc3\xa2\xc2\x80\xc2\x99s Guide to Machine Intelligence"" can be used as an additional resource,"". You can find Professor Hosanagar\'s book on his personal website or at Penguin Randomhouse.'"
"https://www.coursera.org/specializations/ai-for-medicine","AI for Medicine by deeplearning.ai | Coursera","['Data Science', 'Machine Learning']","['model interpretation', 'Image Segmentation', 'natural language extraction', 'Machine Learning', 'time-to-event modeling', 'Deep Learning', 'model evaluation', 'Multi-class classification', 'Random Forest', 'model tuning', 'treatment effect estimation', 'machine learning interpretation']","specialization","b'AI is transforming the practice of medicine. It\xc3\xa2\xc2\x80\xc2\x99s helping doctors diagnose patients more accurately, make predictions about patients\xc3\xa2\xc2\x80\xc2\x99 future health, and recommend better treatments. This three-course Specialization will give you practical experience in applying machine learning to concrete problems in medicine.\\n\\nThese courses go beyond the foundations of deep learning to teach you the nuances in applying AI to medical use cases. If you are new to deep learning or want to get a deeper foundation of how neural networks work, we recommend taking the Deep Learning Specialization.'"
"https://www.coursera.org/specializations/ai-foundations-for-everyone","AI Foundations for Everyone | Coursera","['Data Science', 'Data Analysis']","['Data Science', 'Deep Learning', 'Artificial Intelligence (AI)', 'Machine Learning', 'Watson (Computer)', 'Jobs', 'Application Programming Interfaces (API)', 'watson']","specialization","b'Artificial Intelligence (AI) is no longer science fiction. It is rapidly permeating all industries and having a profound impact on virtually every aspect of our existence. Whether you are an executive, a leader, an industry professional, a researcher, or a student - understanding AI, its impact and transformative potential for your organization and our society is of paramount importance.\\n\\nThis specialization is designed for those with little or no background in AI, whether you have technology background or not, and does not require any programming skills. It is designed to give you a firm understanding of what is AI, its applications and use cases across various industries. You will become acquainted with terms like Machine Learning, Deep Learning and Neural Networks.\\n\\nFurthermore, it will familiarize you with IBM Watson AI services that enable any business to quickly and easily employ pre-built AI smarts to their products and solutions. You will also learn about creating intelligent virtual assistants and how they can be leveraged in different scenarios.\\n\\nBy the end of this specialization, learners will have had hands-on interactions with several AI environments and applications, and have built and deployed an AI enabled chatbot on a website \xc3\xa2\xc2\x80\xc2\x93 without any coding.'"
"https://www.coursera.org/specializations/ai-healthcare","AI in Healthcare by Stanford University | Coursera","['Data Science', 'Machine Learning']","[]","specialization","b""Artificial intelligence (AI) has transformed industries around the world, and has the potential to radically alter the field of healthcare. Imagine being able to analyze data on patient visits to the clinic, medications prescribed, lab tests, and procedures performed, as well as data outside the health system -- such as social media, purchases made using credit cards, census records, Internet search activity logs that contain valuable health information, and you\xc3\xa2\xc2\x80\xc2\x99ll get a sense of how AI could transform patient care and diagnoses.\\n\\nIn this specialization, we'll discuss the current and future applications of AI in healthcare with the goal of learning to bring AI technologies into the clinic safely and ethically.\\n\\nThis specialization is designed for both healthcare providers and computer science professionals, offering insights to facilitate collaboration between the disciplines.\\n\\nCME Accreditation\\n\\nThe Stanford University School of Medicine is accredited by the Accreditation Council for Continuing Medical Education (ACCME) to provide continuing medical education for physicians. View the full CME accreditation information on the individual course FAQ page."""
"https://www.coursera.org/specializations/ai-product-management-duke","AI Product Management | Coursera","['Data Science', 'Machine Learning']","['Data Science', 'Artificial Intelligence (AI)', 'Machine Learning', 'Predictive Analytics', 'Modeling', 'Artificial Neural Network', 'Project Management', 'Privacy', 'Design Thinking', 'Ethics']","specialization","b'Organizations in every industry are accelerating their use of artificial intelligence and machine learning to create innovative new products and systems. This requires professionals across a range of functions, not just strictly within the data science and data engineering teams, to understand when and how AI can be applied, to speak the language of data and analytics, and to be capable of working in cross-functional teams on machine learning projects.\\n\\nThis Specialization provides a foundational understanding of how machine learning works and when and how it can be applied to solve problems. Learners will build skills in applying the data science process and industry best practices to lead machine learning projects, and develop competency in designing human-centered AI products which ensure privacy and ethical standards. The courses in this Specialization focus on the intuition behind these technologies, with no programming required, and merge theory with practical information including best practices from industry. Professionals and aspiring professionals from a diverse range of industries and functions, including product managers and product owners, engineering team leaders, executives, analysts and others will find this program valuable.'"
"https://www.coursera.org/specializations/algebra-elementary-to-advanced","Algebra: Elementary to Advanced | Coursera","['Math and Logic', 'Math and Logic']","[]","specialization","b'This specialization is intended for students looking to solidify their algebra and geometry necessary to be successful in future courses that will require precalculus and calculus. Quantitiative skill and reasoning are presented throughout the course to train students to think logically, reason with data, and make informed decisions.'"
"https://www.coursera.org/specializations/algorithms-for-battery-management-systems","Algorithms for Battery Management Systems | Coursera","['Physical Science and Engineering', 'Electrical Engineering']","['Design equivalent-circuit models for lithium-ion battery cells', 'Implement state-of-charge estimators for lithium-ion battery cells', 'Understand how lithium-ion battery cells work and basic requirements of battery-management systems', 'Implement state-of-health estimators for lithium-ion battery cells', 'Understand balancing requirements and implement power estimators for lithium-ion battery packs', 'Understand the requirements of a battery-management system', 'Understand how lithium-ion battery cells work', 'How to implement state-of-charge (SOC) estimators for lithium-ion battery cells', 'Hâ\x80\x8bow to implement state-of-health (SOH) estimators for lithium-ion battery cells', 'Hâ\x80\x8bow to design balancers and power-limits estimators for lithium-ion battery packs']","specialization","b'In this specialization, you will learn the major functions that must be performed by a battery management system, how lithium-ion battery cells work and how to model their behaviors mathematically, and how to write algorithms (computer methods) to estimate state-of-charge, state-of-health, remaining energy, and available power, and how to balance cells in a battery pack.'"
