"url","name","topics","skills","type","description"
"https://www.coursera.org/mastertrack","Coursera | MasterTrackâ¢ Certificate","[]","[]","mastertrack","b""The same online learning experience as Master\xc3\xa2\xc2\x80\xc2\x99s degree programs on Coursera\\nWhen you enroll in a MasterTrack\xc3\x82\xc2\xae program on Coursera, you\xc3\xa2\xc2\x80\xc2\x99re taking an online module of a Master's degree program that features live expert instruction and feedback combined with interactive team-based learning."""
